run_id,duration_days,final_vials,waste_vials,total_media_l,failures,violations,daily_metrics
28,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5373517.249237623), 'flask_count': 3, 'avg_confluence': np.float64(0.07164689665650163), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 28}, {'day': 2, 'total_cells': np.float64(10145585.800901558), 'flask_count': 3, 'avg_confluence': np.float64(0.1352744773453541), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 28}, {'day': 3, 'total_cells': np.float64(18946898.046961088), 'flask_count': 3, 'avg_confluence': np.float64(0.25262530729281446), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 28}, {'day': 4, 'total_cells': np.float64(34069283.03160122), 'flask_count': 3, 'avg_confluence': np.float64(0.4542571070880163), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 28}]"
29,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5541622.691765414), 'flask_count': 3, 'avg_confluence': np.float64(0.07388830255687219), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 29}, {'day': 2, 'total_cells': np.float64(10459285.368875813), 'flask_count': 3, 'avg_confluence': np.float64(0.13945713825167752), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 29}, {'day': 3, 'total_cells': np.float64(19508507.216663737), 'flask_count': 3, 'avg_confluence': np.float64(0.2601134295555165), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 29}, {'day': 4, 'total_cells': np.float64(34935370.72352138), 'flask_count': 3, 'avg_confluence': np.float64(0.4658049429802851), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 29}]"
30,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5835959.248096343), 'flask_count': 3, 'avg_confluence': np.float64(0.07781278997461792), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 30}, {'day': 2, 'total_cells': np.float64(11009660.725612462), 'flask_count': 3, 'avg_confluence': np.float64(0.1467954763414995), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 30}, {'day': 3, 'total_cells': np.float64(20501165.83052692), 'flask_count': 3, 'avg_confluence': np.float64(0.27334887774035893), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 30}, {'day': 4, 'total_cells': np.float64(36509863.58525075), 'flask_count': 3, 'avg_confluence': np.float64(0.48679818113667667), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 30}]"
31,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5532551.715840828), 'flask_count': 3, 'avg_confluence': np.float64(0.07376735621121104), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 31}, {'day': 2, 'total_cells': np.float64(10442566.615465805), 'flask_count': 3, 'avg_confluence': np.float64(0.13923422153954407), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 31}, {'day': 3, 'total_cells': np.float64(19479935.18739894), 'flask_count': 3, 'avg_confluence': np.float64(0.25973246916531917), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 31}, {'day': 4, 'total_cells': np.float64(34899218.06092684), 'flask_count': 3, 'avg_confluence': np.float64(0.46532290747902444), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 31}]"
32,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6321455.987110265), 'flask_count': 3, 'avg_confluence': np.float64(0.08428607982813685), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 32}, {'day': 2, 'total_cells': np.float64(11914028.072419371), 'flask_count': 3, 'avg_confluence': np.float64(0.15885370763225828), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 32}, {'day': 3, 'total_cells': np.float64(22110218.276217572), 'flask_count': 3, 'avg_confluence': np.float64(0.29480291034956757), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 32}, {'day': 4, 'total_cells': np.float64(38942502.83098845), 'flask_count': 3, 'avg_confluence': np.float64(0.5192333710798459), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 32}]"
33,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5546320.648963684), 'flask_count': 3, 'avg_confluence': np.float64(0.07395094198618245), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 33}, {'day': 2, 'total_cells': np.float64(10468931.692809848), 'flask_count': 3, 'avg_confluence': np.float64(0.1395857559041313), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 33}, {'day': 3, 'total_cells': np.float64(19531509.89768332), 'flask_count': 3, 'avg_confluence': np.float64(0.2604201319691109), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 33}, {'day': 4, 'total_cells': np.float64(35004190.767861605), 'flask_count': 3, 'avg_confluence': np.float64(0.46672254357148796), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 33}]"
34,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5502197.620980427), 'flask_count': 3, 'avg_confluence': np.float64(0.07336263494640567), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 34}, {'day': 2, 'total_cells': np.float64(10386219.191152083), 'flask_count': 3, 'avg_confluence': np.float64(0.13848292254869443), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 34}, {'day': 3, 'total_cells': np.float64(19380982.408649735), 'flask_count': 3, 'avg_confluence': np.float64(0.2584130987819964), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 34}, {'day': 4, 'total_cells': np.float64(34757719.46347034), 'flask_count': 3, 'avg_confluence': np.float64(0.4634362595129378), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 34}]"
35,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5705516.705418662), 'flask_count': 3, 'avg_confluence': np.float64(0.07607355607224885), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 35}, {'day': 2, 'total_cells': np.float64(10766857.270623978), 'flask_count': 3, 'avg_confluence': np.float64(0.14355809694165303), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 35}, {'day': 3, 'total_cells': np.float64(20070418.467457894), 'flask_count': 3, 'avg_confluence': np.float64(0.26760557956610526), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 35}, {'day': 4, 'total_cells': np.float64(35867238.16901168), 'flask_count': 3, 'avg_confluence': np.float64(0.478229842253489), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 35}]"
36,5,30,6,0.315,['fungal contamination detected in Flask_P1_1'],[],"[{'day': 1, 'total_cells': np.float64(5427782.265439655), 'flask_count': 3, 'avg_confluence': np.float64(0.07237043020586208), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 36}, {'day': 2, 'total_cells': np.float64(10246829.778102446), 'flask_count': 3, 'avg_confluence': np.float64(0.13662439704136597), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 36}, {'day': 3, 'total_cells': np.float64(13014088.253667787), 'flask_count': 2, 'avg_confluence': np.float64(0.26028176507335576), 'avg_viability': np.float64(0.98), 'media_consumed': 225.0, 'run_id': 36}, {'day': 4, 'total_cells': np.float64(23314083.384803437), 'flask_count': 2, 'avg_confluence': np.float64(0.46628166769606877), 'avg_viability': np.float64(0.98), 'media_consumed': 255.0, 'run_id': 36}, {'day': 5, 'total_cells': np.float64(36867401.34279395), 'flask_count': 2, 'avg_confluence': np.float64(0.737348026855879), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 36}]"
37,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5835571.344483041), 'flask_count': 3, 'avg_confluence': np.float64(0.07780761792644054), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 37}, {'day': 2, 'total_cells': np.float64(11009598.732060941), 'flask_count': 3, 'avg_confluence': np.float64(0.14679464976081255), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 37}, {'day': 3, 'total_cells': np.float64(20505332.256592136), 'flask_count': 3, 'avg_confluence': np.float64(0.27340443008789517), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 37}, {'day': 4, 'total_cells': np.float64(36540435.561340146), 'flask_count': 3, 'avg_confluence': np.float64(0.4872058074845353), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 37}]"
38,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5957827.622057879), 'flask_count': 3, 'avg_confluence': np.float64(0.07943770162743839), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 38}, {'day': 2, 'total_cells': np.float64(11238128.76098792), 'flask_count': 3, 'avg_confluence': np.float64(0.14984171681317227), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 38}, {'day': 3, 'total_cells': np.float64(20916998.413261876), 'flask_count': 3, 'avg_confluence': np.float64(0.27889331217682506), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 38}, {'day': 4, 'total_cells': np.float64(37189992.956189185), 'flask_count': 3, 'avg_confluence': np.float64(0.49586657274918916), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 38}]"
39,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5635821.553069346), 'flask_count': 3, 'avg_confluence': np.float64(0.07514428737425793), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 39}, {'day': 2, 'total_cells': np.float64(10636287.79193667), 'flask_count': 3, 'avg_confluence': np.float64(0.1418171705591556), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 39}, {'day': 3, 'total_cells': np.float64(19833334.077854555), 'flask_count': 3, 'avg_confluence': np.float64(0.2644444543713941), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 39}, {'day': 4, 'total_cells': np.float64(35482451.66517172), 'flask_count': 3, 'avg_confluence': np.float64(0.47309935553562293), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 39}]"
40,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5928820.663984773), 'flask_count': 3, 'avg_confluence': np.float64(0.07905094218646364), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 40}, {'day': 2, 'total_cells': np.float64(11181863.603895158), 'flask_count': 3, 'avg_confluence': np.float64(0.1490915147186021), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 40}, {'day': 3, 'total_cells': np.float64(20802484.636230167), 'flask_count': 3, 'avg_confluence': np.float64(0.27736646181640223), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 40}, {'day': 4, 'total_cells': np.float64(36935924.48087712), 'flask_count': 3, 'avg_confluence': np.float64(0.4924789930783615), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 40}]"
41,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6240751.478706995), 'flask_count': 3, 'avg_confluence': np.float64(0.08321001971609326), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 41}, {'day': 2, 'total_cells': np.float64(11765004.003499754), 'flask_count': 3, 'avg_confluence': np.float64(0.15686672004666338), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 41}, {'day': 3, 'total_cells': np.float64(21853397.39085441), 'flask_count': 3, 'avg_confluence': np.float64(0.29137863187805885), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 41}, {'day': 4, 'total_cells': np.float64(38598539.41499128), 'flask_count': 3, 'avg_confluence': np.float64(0.5146471921998838), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 41}]"
42,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5380674.147267329), 'flask_count': 3, 'avg_confluence': np.float64(0.07174232196356438), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 42}, {'day': 2, 'total_cells': np.float64(10157765.67303413), 'flask_count': 3, 'avg_confluence': np.float64(0.13543687564045506), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 42}, {'day': 3, 'total_cells': np.float64(18961029.27894995), 'flask_count': 3, 'avg_confluence': np.float64(0.2528137237193327), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 42}, {'day': 4, 'total_cells': np.float64(34046198.66258058), 'flask_count': 3, 'avg_confluence': np.float64(0.4539493155010745), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 42}]"
43,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5418887.752849093), 'flask_count': 3, 'avg_confluence': np.float64(0.07225183670465457), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 43}, {'day': 2, 'total_cells': np.float64(10228859.45245099), 'flask_count': 3, 'avg_confluence': np.float64(0.13638479269934656), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 43}, {'day': 3, 'total_cells': np.float64(19086957.765946187), 'flask_count': 3, 'avg_confluence': np.float64(0.25449277021261585), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 43}, {'day': 4, 'total_cells': np.float64(34233752.69078186), 'flask_count': 3, 'avg_confluence': np.float64(0.4564500358770915), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 43}]"
44,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5964998.553637834), 'flask_count': 3, 'avg_confluence': np.float64(0.07953331404850446), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 44}, {'day': 2, 'total_cells': np.float64(11251362.24769421), 'flask_count': 3, 'avg_confluence': np.float64(0.15001816330258944), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 44}, {'day': 3, 'total_cells': np.float64(20939738.276847668), 'flask_count': 3, 'avg_confluence': np.float64(0.27919651035796894), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 44}, {'day': 4, 'total_cells': np.float64(37219795.812460884), 'flask_count': 3, 'avg_confluence': np.float64(0.496263944166145), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 44}]"
45,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5584583.4342974), 'flask_count': 3, 'avg_confluence': np.float64(0.07446111245729865), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 45}, {'day': 2, 'total_cells': np.float64(10540224.221345047), 'flask_count': 3, 'avg_confluence': np.float64(0.14053632295126728), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 45}, {'day': 3, 'total_cells': np.float64(19658429.863239437), 'flask_count': 3, 'avg_confluence': np.float64(0.2621123981765258), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 45}, {'day': 4, 'total_cells': np.float64(35195741.02493317), 'flask_count': 3, 'avg_confluence': np.float64(0.46927654699910887), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 45}]"
46,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5561953.733716613), 'flask_count': 3, 'avg_confluence': np.float64(0.07415938311622151), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 46}, {'day': 2, 'total_cells': np.float64(10497099.508708512), 'flask_count': 3, 'avg_confluence': np.float64(0.1399613267827802), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 46}, {'day': 3, 'total_cells': np.float64(19575388.937725395), 'flask_count': 3, 'avg_confluence': np.float64(0.2610051858363386), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 46}, {'day': 4, 'total_cells': np.float64(35033788.9130385), 'flask_count': 3, 'avg_confluence': np.float64(0.46711718550718), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 46}]"
47,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6045747.572092479), 'flask_count': 3, 'avg_confluence': np.float64(0.08060996762789972), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 47}, {'day': 2, 'total_cells': np.float64(11401646.110806271), 'flask_count': 3, 'avg_confluence': np.float64(0.15202194814408362), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 47}, {'day': 3, 'total_cells': np.float64(21206232.1518411), 'flask_count': 3, 'avg_confluence': np.float64(0.28274976202454805), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 47}, {'day': 4, 'total_cells': np.float64(37617037.30475724), 'flask_count': 3, 'avg_confluence': np.float64(0.5015604973967632), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 47}]"
48,4,30,0,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(4794903.794196518), 'flask_count': 3, 'avg_confluence': np.float64(0.0639320505892869), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 48}, {'day': 2, 'total_cells': np.float64(9059168.713422619), 'flask_count': 3, 'avg_confluence': np.float64(0.12078891617896824), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 48}, {'day': 3, 'total_cells': np.float64(16958212.224861853), 'flask_count': 3, 'avg_confluence': np.float64(0.22610949633149133), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 48}, {'day': 4, 'total_cells': np.float64(30744106.5662398), 'flask_count': 3, 'avg_confluence': np.float64(0.40992142088319733), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 48}]"
49,4,30,3,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5304486.746011831), 'flask_count': 3, 'avg_confluence': np.float64(0.07072648994682441), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 49}, {'day': 2, 'total_cells': np.float64(10014165.013108838), 'flask_count': 3, 'avg_confluence': np.float64(0.1335222001747845), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 49}, {'day': 3, 'total_cells': np.float64(18694692.28072752), 'flask_count': 3, 'avg_confluence': np.float64(0.24926256374303357), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 49}, {'day': 4, 'total_cells': np.float64(33582803.76802367), 'flask_count': 3, 'avg_confluence': np.float64(0.4477707169069823), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 49}]"
50,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5441425.597360974), 'flask_count': 3, 'avg_confluence': np.float64(0.07255234129814632), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 50}, {'day': 2, 'total_cells': np.float64(10272378.798747357), 'flask_count': 3, 'avg_confluence': np.float64(0.13696505064996475), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 50}, {'day': 3, 'total_cells': np.float64(19174358.306714416), 'flask_count': 3, 'avg_confluence': np.float64(0.2556581107561922), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 50}, {'day': 4, 'total_cells': np.float64(34422953.990602344), 'flask_count': 3, 'avg_confluence': np.float64(0.45897271987469795), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 50}]"
51,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6152347.388420313), 'flask_count': 3, 'avg_confluence': np.float64(0.08203129851227085), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 51}, {'day': 2, 'total_cells': np.float64(11601111.425935999), 'flask_count': 3, 'avg_confluence': np.float64(0.15468148567914666), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 51}, {'day': 3, 'total_cells': np.float64(21566829.20863532), 'flask_count': 3, 'avg_confluence': np.float64(0.28755772278180425), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 51}, {'day': 4, 'total_cells': np.float64(38192989.9136233), 'flask_count': 3, 'avg_confluence': np.float64(0.5092398655149774), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 51}]"
52,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6118937.428290974), 'flask_count': 3, 'avg_confluence': np.float64(0.081585832377213), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 52}, {'day': 2, 'total_cells': np.float64(11536494.075876903), 'flask_count': 3, 'avg_confluence': np.float64(0.15381992101169206), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 52}, {'day': 3, 'total_cells': np.float64(21436594.56076904), 'flask_count': 3, 'avg_confluence': np.float64(0.2858212608102539), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 52}, {'day': 4, 'total_cells': np.float64(37912439.99246371), 'flask_count': 3, 'avg_confluence': np.float64(0.5054991998995162), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 52}]"
53,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5857466.461321799), 'flask_count': 3, 'avg_confluence': np.float64(0.07809955281762399), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 53}, {'day': 2, 'total_cells': np.float64(11050562.36644807), 'flask_count': 3, 'avg_confluence': np.float64(0.14734083155264094), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 53}, {'day': 3, 'total_cells': np.float64(20579351.034264967), 'flask_count': 3, 'avg_confluence': np.float64(0.27439134712353286), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 53}, {'day': 4, 'total_cells': np.float64(36658463.342455), 'flask_count': 3, 'avg_confluence': np.float64(0.4887795112327334), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 53}]"
54,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5695969.322398806), 'flask_count': 3, 'avg_confluence': np.float64(0.07594625763198408), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 54}, {'day': 2, 'total_cells': np.float64(10748976.44369487), 'flask_count': 3, 'avg_confluence': np.float64(0.14331968591593158), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 54}, {'day': 3, 'total_cells': np.float64(20037987.5740858), 'flask_count': 3, 'avg_confluence': np.float64(0.26717316765447735), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 54}, {'day': 4, 'total_cells': np.float64(35814818.68654456), 'flask_count': 3, 'avg_confluence': np.float64(0.4775309158205941), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 54}]"
