run_id,duration_days,final_vials,waste_vials,waste_cells,waste_vials_equivalent,waste_fraction,had_contamination,terminal_failure,failed_reason,total_media_l,max_passage,failures,violations,daily_metrics
45,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1721455.2663128362), 'flask_count': 1, 'avg_confluence': np.float64(0.06885821065251345), 'media_consumed': 65.0, 'run_id': 45}, {'day': 2, 'total_cells': np.float64(3251383.768286526), 'flask_count': 1, 'avg_confluence': np.float64(0.13005535073146104), 'media_consumed': 65.0, 'run_id': 45}, {'day': 3, 'total_cells': np.float64(6079568.737921212), 'flask_count': 1, 'avg_confluence': np.float64(0.24318274951684848), 'media_consumed': 65.0, 'run_id': 45}, {'day': 4, 'total_cells': np.float64(10978082.610323034), 'flask_count': 1, 'avg_confluence': np.float64(0.43912330441292136), 'media_consumed': 65.0, 'run_id': 45}, {'day': 5, 'total_cells': np.float64(17750411.713024583), 'flask_count': 1, 'avg_confluence': np.float64(0.7100164685209833), 'media_consumed': 65.0, 'run_id': 45}, {'day': 6, 'total_cells': np.float64(22191688.82014044), 'flask_count': 1, 'avg_confluence': np.float64(0.8876675528056176), 'media_consumed': 65.0, 'run_id': 45}]"
46,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2122856.95017877), 'flask_count': 1, 'avg_confluence': np.float64(0.08491427800715079), 'media_consumed': 65.0, 'run_id': 46}, {'day': 2, 'total_cells': np.float64(4001356.902469502), 'flask_count': 1, 'avg_confluence': np.float64(0.16005427609878006), 'media_consumed': 65.0, 'run_id': 46}, {'day': 3, 'total_cells': np.float64(7428292.338043359), 'flask_count': 1, 'avg_confluence': np.float64(0.29713169352173435), 'media_consumed': 65.0, 'run_id': 46}, {'day': 4, 'total_cells': np.float64(13094327.117934244), 'flask_count': 1, 'avg_confluence': np.float64(0.5237730847173697), 'media_consumed': 65.0, 'run_id': 46}, {'day': 5, 'total_cells': np.float64(19793276.52244368), 'flask_count': 1, 'avg_confluence': np.float64(0.7917310608977471), 'media_consumed': 65.0, 'run_id': 46}, {'day': 6, 'total_cells': np.float64(22359730.01109643), 'flask_count': 1, 'avg_confluence': np.float64(0.8943892004438572), 'media_consumed': 65.0, 'run_id': 46}]"
47,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1899409.6100175513), 'flask_count': 1, 'avg_confluence': np.float64(0.07597638440070205), 'media_consumed': 65.0, 'run_id': 47}, {'day': 2, 'total_cells': np.float64(3584438.9634255767), 'flask_count': 1, 'avg_confluence': np.float64(0.14337755853702308), 'media_consumed': 65.0, 'run_id': 47}, {'day': 3, 'total_cells': np.float64(6682187.042021655), 'flask_count': 1, 'avg_confluence': np.float64(0.2672874816808662), 'media_consumed': 65.0, 'run_id': 47}, {'day': 4, 'total_cells': np.float64(11944200.961234936), 'flask_count': 1, 'avg_confluence': np.float64(0.47776803844939747), 'media_consumed': 65.0, 'run_id': 47}, {'day': 5, 'total_cells': np.float64(18755333.662061974), 'flask_count': 1, 'avg_confluence': np.float64(0.750213346482479), 'media_consumed': 65.0, 'run_id': 47}, {'day': 6, 'total_cells': np.float64(22338031.543455694), 'flask_count': 1, 'avg_confluence': np.float64(0.8935212617382278), 'media_consumed': 65.0, 'run_id': 47}]"
48,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1671073.749653926), 'flask_count': 1, 'avg_confluence': np.float64(0.06684294998615703), 'media_consumed': 65.0, 'run_id': 48}, {'day': 2, 'total_cells': np.float64(3156939.3443889455), 'flask_count': 1, 'avg_confluence': np.float64(0.12627757377555782), 'media_consumed': 65.0, 'run_id': 48}, {'day': 3, 'total_cells': np.float64(5907697.5361754), 'flask_count': 1, 'avg_confluence': np.float64(0.236307901447016), 'media_consumed': 65.0, 'run_id': 48}, {'day': 4, 'total_cells': np.float64(10696823.066864092), 'flask_count': 1, 'avg_confluence': np.float64(0.42787292267456367), 'media_consumed': 65.0, 'run_id': 48}, {'day': 5, 'total_cells': np.float64(17435593.63181045), 'flask_count': 1, 'avg_confluence': np.float64(0.697423745272418), 'media_consumed': 65.0, 'run_id': 48}, {'day': 6, 'total_cells': np.float64(22119652.14148842), 'flask_count': 1, 'avg_confluence': np.float64(0.8847860856595369), 'media_consumed': 65.0, 'run_id': 48}]"
49,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1703821.6081419296), 'flask_count': 1, 'avg_confluence': np.float64(0.06815286432567719), 'media_consumed': 65.0, 'run_id': 49}, {'day': 2, 'total_cells': np.float64(3218335.3113704897), 'flask_count': 1, 'avg_confluence': np.float64(0.1287334124548196), 'media_consumed': 65.0, 'run_id': 49}, {'day': 3, 'total_cells': np.float64(6019474.583947254), 'flask_count': 1, 'avg_confluence': np.float64(0.24077898335789016), 'media_consumed': 65.0, 'run_id': 49}, {'day': 4, 'total_cells': np.float64(10880021.117644558), 'flask_count': 1, 'avg_confluence': np.float64(0.4352008447057823), 'media_consumed': 65.0, 'run_id': 49}, {'day': 5, 'total_cells': np.float64(17641774.40778133), 'flask_count': 1, 'avg_confluence': np.float64(0.7056709763112532), 'media_consumed': 65.0, 'run_id': 49}, {'day': 6, 'total_cells': np.float64(22168261.01363408), 'flask_count': 1, 'avg_confluence': np.float64(0.8867304405453631), 'media_consumed': 65.0, 'run_id': 49}]"
50,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1766260.248631573), 'flask_count': 1, 'avg_confluence': np.float64(0.07065040994526292), 'media_consumed': 65.0, 'run_id': 50}, {'day': 2, 'total_cells': np.float64(3335319.7148272283), 'flask_count': 1, 'avg_confluence': np.float64(0.13341278859308914), 'media_consumed': 65.0, 'run_id': 50}, {'day': 3, 'total_cells': np.float64(6231959.208552076), 'flask_count': 1, 'avg_confluence': np.float64(0.24927836834208303), 'media_consumed': 65.0, 'run_id': 50}, {'day': 4, 'total_cells': np.float64(11225383.411998684), 'flask_count': 1, 'avg_confluence': np.float64(0.44901533647994735), 'media_consumed': 65.0, 'run_id': 50}, {'day': 5, 'total_cells': np.float64(18018999.24052925), 'flask_count': 1, 'avg_confluence': np.float64(0.7207599696211701), 'media_consumed': 65.0, 'run_id': 50}, {'day': 6, 'total_cells': np.float64(22243181.16409481), 'flask_count': 1, 'avg_confluence': np.float64(0.8897272465637924), 'media_consumed': 65.0, 'run_id': 50}]"
51,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1778444.5969574878), 'flask_count': 1, 'avg_confluence': np.float64(0.07113778387829951), 'media_consumed': 65.0, 'run_id': 51}, {'day': 2, 'total_cells': np.float64(3358136.304706023), 'flask_count': 1, 'avg_confluence': np.float64(0.13432545218824093), 'media_consumed': 65.0, 'run_id': 51}, {'day': 3, 'total_cells': np.float64(6273324.7585828705), 'flask_count': 1, 'avg_confluence': np.float64(0.25093299034331484), 'media_consumed': 65.0, 'run_id': 51}, {'day': 4, 'total_cells': np.float64(11292168.948999245), 'flask_count': 1, 'avg_confluence': np.float64(0.45168675795996976), 'media_consumed': 65.0, 'run_id': 51}, {'day': 5, 'total_cells': np.float64(18090203.93702739), 'flask_count': 1, 'avg_confluence': np.float64(0.7236081574810956), 'media_consumed': 65.0, 'run_id': 51}, {'day': 6, 'total_cells': np.float64(22255305.000608385), 'flask_count': 1, 'avg_confluence': np.float64(0.8902122000243354), 'media_consumed': 65.0, 'run_id': 51}]"
52,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1607245.6871771084), 'flask_count': 1, 'avg_confluence': np.float64(0.06428982748708434), 'media_consumed': 65.0, 'run_id': 52}, {'day': 2, 'total_cells': np.float64(3037197.428374405), 'flask_count': 1, 'avg_confluence': np.float64(0.1214878971349762), 'media_consumed': 65.0, 'run_id': 52}, {'day': 3, 'total_cells': np.float64(5689195.542072838), 'flask_count': 1, 'avg_confluence': np.float64(0.22756782168291353), 'media_consumed': 65.0, 'run_id': 52}, {'day': 4, 'total_cells': np.float64(10335755.045875927), 'flask_count': 1, 'avg_confluence': np.float64(0.4134302018350371), 'media_consumed': 65.0, 'run_id': 52}, {'day': 5, 'total_cells': np.float64(17017043.446394145), 'flask_count': 1, 'avg_confluence': np.float64(0.6806817378557658), 'media_consumed': 65.0, 'run_id': 52}, {'day': 6, 'total_cells': np.float64(22004147.926897008), 'flask_count': 1, 'avg_confluence': np.float64(0.8801659170758803), 'media_consumed': 65.0, 'run_id': 52}]"
53,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2068262.13170334), 'flask_count': 1, 'avg_confluence': np.float64(0.0827304852681336), 'media_consumed': 65.0, 'run_id': 53}, {'day': 2, 'total_cells': np.float64(3899630.9342655805), 'flask_count': 1, 'avg_confluence': np.float64(0.15598523737062323), 'media_consumed': 65.0, 'run_id': 53}, {'day': 3, 'total_cells': np.float64(7247139.880020027), 'flask_count': 1, 'avg_confluence': np.float64(0.2898855952008011), 'media_consumed': 65.0, 'run_id': 53}, {'day': 4, 'total_cells': np.float64(12819973.705335157), 'flask_count': 1, 'avg_confluence': np.float64(0.5127989482134063), 'media_consumed': 65.0, 'run_id': 53}, {'day': 5, 'total_cells': np.float64(19561558.128937352), 'flask_count': 1, 'avg_confluence': np.float64(0.7824623251574941), 'media_consumed': 65.0, 'run_id': 53}, {'day': 6, 'total_cells': np.float64(22365975.290952258), 'flask_count': 1, 'avg_confluence': np.float64(0.8946390116380903), 'media_consumed': 65.0, 'run_id': 53}]"
54,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1933115.4451813458), 'flask_count': 1, 'avg_confluence': np.float64(0.07732461780725383), 'media_consumed': 65.0, 'run_id': 54}, {'day': 2, 'total_cells': np.float64(3647423.4458106332), 'flask_count': 1, 'avg_confluence': np.float64(0.14589693783242533), 'media_consumed': 65.0, 'run_id': 54}, {'day': 3, 'total_cells': np.float64(6795510.927186078), 'flask_count': 1, 'avg_confluence': np.float64(0.27182043708744313), 'media_consumed': 65.0, 'run_id': 54}, {'day': 4, 'total_cells': np.float64(12122263.234194282), 'flask_count': 1, 'avg_confluence': np.float64(0.4848905293677713), 'media_consumed': 65.0, 'run_id': 54}, {'day': 5, 'total_cells': np.float64(18927406.621661033), 'flask_count': 1, 'avg_confluence': np.float64(0.7570962648664413), 'media_consumed': 65.0, 'run_id': 54}, {'day': 6, 'total_cells': np.float64(22350565.85591698), 'flask_count': 1, 'avg_confluence': np.float64(0.8940226342366793), 'media_consumed': 65.0, 'run_id': 54}]"
55,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2092008.982916127), 'flask_count': 1, 'avg_confluence': np.float64(0.08368035931664508), 'media_consumed': 65.0, 'run_id': 55}, {'day': 2, 'total_cells': np.float64(3943889.625967253), 'flask_count': 1, 'avg_confluence': np.float64(0.1577555850386901), 'media_consumed': 65.0, 'run_id': 55}, {'day': 3, 'total_cells': np.float64(7326028.219129937), 'flask_count': 1, 'avg_confluence': np.float64(0.29304112876519745), 'media_consumed': 65.0, 'run_id': 55}, {'day': 4, 'total_cells': np.float64(12939843.966554679), 'flask_count': 1, 'avg_confluence': np.float64(0.5175937586621872), 'media_consumed': 65.0, 'run_id': 55}, {'day': 5, 'total_cells': np.float64(19664031.56365134), 'flask_count': 1, 'avg_confluence': np.float64(0.7865612625460535), 'media_consumed': 65.0, 'run_id': 55}, {'day': 6, 'total_cells': np.float64(22363987.40982911), 'flask_count': 1, 'avg_confluence': np.float64(0.8945594963931643), 'media_consumed': 65.0, 'run_id': 55}]"
56,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1638557.4347247924), 'flask_count': 1, 'avg_confluence': np.float64(0.0655422973889917), 'media_consumed': 65.0, 'run_id': 56}, {'day': 2, 'total_cells': np.float64(3095950.9720808854), 'flask_count': 1, 'avg_confluence': np.float64(0.12383803888323541), 'media_consumed': 65.0, 'run_id': 56}, {'day': 3, 'total_cells': np.float64(5796489.205780126), 'flask_count': 1, 'avg_confluence': np.float64(0.23185956823120504), 'media_consumed': 65.0, 'run_id': 56}, {'day': 4, 'total_cells': np.float64(10513537.483236564), 'flask_count': 1, 'avg_confluence': np.float64(0.42054149932946255), 'media_consumed': 65.0, 'run_id': 56}, {'day': 5, 'total_cells': np.float64(17225138.149043284), 'flask_count': 1, 'avg_confluence': np.float64(0.6890055259617314), 'media_consumed': 65.0, 'run_id': 56}, {'day': 6, 'total_cells': np.float64(22064404.28562169), 'flask_count': 1, 'avg_confluence': np.float64(0.8825761714248677), 'media_consumed': 65.0, 'run_id': 56}]"
57,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1625649.0882481954), 'flask_count': 1, 'avg_confluence': np.float64(0.06502596352992782), 'media_consumed': 65.0, 'run_id': 57}, {'day': 2, 'total_cells': np.float64(3071732.5602920465), 'flask_count': 1, 'avg_confluence': np.float64(0.12286930241168185), 'media_consumed': 65.0, 'run_id': 57}, {'day': 3, 'total_cells': np.float64(5752281.291765225), 'flask_count': 1, 'avg_confluence': np.float64(0.230091251670609), 'media_consumed': 65.0, 'run_id': 57}, {'day': 4, 'total_cells': np.float64(10440398.275707297), 'flask_count': 1, 'avg_confluence': np.float64(0.41761593102829186), 'media_consumed': 65.0, 'run_id': 57}, {'day': 5, 'total_cells': np.float64(17139998.590406578), 'flask_count': 1, 'avg_confluence': np.float64(0.6855999436162631), 'media_consumed': 65.0, 'run_id': 57}, {'day': 6, 'total_cells': np.float64(22040429.44213398), 'flask_count': 1, 'avg_confluence': np.float64(0.8816171776853593), 'media_consumed': 65.0, 'run_id': 57}]"
58,5,10,10,10000000.0,10.0,0.5,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2298163.5894975667), 'flask_count': 1, 'avg_confluence': np.float64(0.09192654357990267), 'media_consumed': 65.0, 'run_id': 58}, {'day': 2, 'total_cells': np.float64(4327355.129906078), 'flask_count': 1, 'avg_confluence': np.float64(0.1730942051962431), 'media_consumed': 65.0, 'run_id': 58}, {'day': 3, 'total_cells': np.float64(8004706.568163809), 'flask_count': 1, 'avg_confluence': np.float64(0.3201882627265524), 'media_consumed': 65.0, 'run_id': 58}, {'day': 4, 'total_cells': np.float64(13945444.550814638), 'flask_count': 1, 'avg_confluence': np.float64(0.5578177820325855), 'media_consumed': 65.0, 'run_id': 58}, {'day': 5, 'total_cells': np.float64(20448152.27604806), 'flask_count': 1, 'avg_confluence': np.float64(0.8179260910419224), 'media_consumed': 65.0, 'run_id': 58}]"
59,5,10,10,10000000.0,10.0,0.5,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2208463.2534748395), 'flask_count': 1, 'avg_confluence': np.float64(0.08833853013899358), 'media_consumed': 65.0, 'run_id': 59}, {'day': 2, 'total_cells': np.float64(4160675.6461512093), 'flask_count': 1, 'avg_confluence': np.float64(0.16642702584604838), 'media_consumed': 65.0, 'run_id': 59}, {'day': 3, 'total_cells': np.float64(7710792.083100627), 'flask_count': 1, 'avg_confluence': np.float64(0.3084316833240251), 'media_consumed': 65.0, 'run_id': 59}, {'day': 4, 'total_cells': np.float64(13515677.014647229), 'flask_count': 1, 'avg_confluence': np.float64(0.5406270805858892), 'media_consumed': 65.0, 'run_id': 59}, {'day': 5, 'total_cells': np.float64(20129603.128609993), 'flask_count': 1, 'avg_confluence': np.float64(0.8051841251443997), 'media_consumed': 65.0, 'run_id': 59}]"
60,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1824244.2930782072), 'flask_count': 1, 'avg_confluence': np.float64(0.07296977172312828), 'media_consumed': 65.0, 'run_id': 60}, {'day': 2, 'total_cells': np.float64(3443866.000956886), 'flask_count': 1, 'avg_confluence': np.float64(0.13775464003827545), 'media_consumed': 65.0, 'run_id': 60}, {'day': 3, 'total_cells': np.float64(6428518.63847885), 'flask_count': 1, 'avg_confluence': np.float64(0.257140745539154), 'media_consumed': 65.0, 'run_id': 60}, {'day': 4, 'total_cells': np.float64(11541407.408853916), 'flask_count': 1, 'avg_confluence': np.float64(0.46165629635415667), 'media_consumed': 65.0, 'run_id': 60}, {'day': 5, 'total_cells': np.float64(18350907.66991841), 'flask_count': 1, 'avg_confluence': np.float64(0.7340363067967364), 'media_consumed': 65.0, 'run_id': 60}, {'day': 6, 'total_cells': np.float64(22294272.79041755), 'flask_count': 1, 'avg_confluence': np.float64(0.891770911616702), 'media_consumed': 65.0, 'run_id': 60}]"
61,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1901903.3794370813), 'flask_count': 1, 'avg_confluence': np.float64(0.07607613517748325), 'media_consumed': 65.0, 'run_id': 61}, {'day': 2, 'total_cells': np.float64(3589100.0609345427), 'flask_count': 1, 'avg_confluence': np.float64(0.1435640024373817), 'media_consumed': 65.0, 'run_id': 61}, {'day': 3, 'total_cells': np.float64(6690580.616697933), 'flask_count': 1, 'avg_confluence': np.float64(0.2676232246679173), 'media_consumed': 65.0, 'run_id': 61}, {'day': 4, 'total_cells': np.float64(11957429.794681387), 'flask_count': 1, 'avg_confluence': np.float64(0.4782971917872555), 'media_consumed': 65.0, 'run_id': 61}, {'day': 5, 'total_cells': np.float64(18768259.578752503), 'flask_count': 1, 'avg_confluence': np.float64(0.7507303831501001), 'media_consumed': 65.0, 'run_id': 61}, {'day': 6, 'total_cells': np.float64(22339098.50456353), 'flask_count': 1, 'avg_confluence': np.float64(0.8935639401825411), 'media_consumed': 65.0, 'run_id': 61}]"
62,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1977211.8841025978), 'flask_count': 1, 'avg_confluence': np.float64(0.07908847536410392), 'media_consumed': 65.0, 'run_id': 62}, {'day': 2, 'total_cells': np.float64(3729774.8015652434), 'flask_count': 1, 'avg_confluence': np.float64(0.14919099206260975), 'media_consumed': 65.0, 'run_id': 62}, {'day': 3, 'total_cells': np.float64(6943361.065782873), 'flask_count': 1, 'avg_confluence': np.float64(0.2777344426313149), 'media_consumed': 65.0, 'run_id': 62}, {'day': 4, 'total_cells': np.float64(12352792.30880722), 'flask_count': 1, 'avg_confluence': np.float64(0.4941116923522888), 'media_consumed': 65.0, 'run_id': 62}, {'day': 5, 'total_cells': np.float64(19144024.32560473), 'flask_count': 1, 'avg_confluence': np.float64(0.7657609730241892), 'media_consumed': 65.0, 'run_id': 62}, {'day': 6, 'total_cells': np.float64(22361241.67495702), 'flask_count': 1, 'avg_confluence': np.float64(0.8944496669982808), 'media_consumed': 65.0, 'run_id': 62}]"
63,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1789413.4804516137), 'flask_count': 1, 'avg_confluence': np.float64(0.07157653921806455), 'media_consumed': 65.0, 'run_id': 63}, {'day': 2, 'total_cells': np.float64(3378673.4251542822), 'flask_count': 1, 'avg_confluence': np.float64(0.13514693700617128), 'media_consumed': 65.0, 'run_id': 63}, {'day': 3, 'total_cells': np.float64(6310535.796584161), 'flask_count': 1, 'avg_confluence': np.float64(0.25242143186336646), 'media_consumed': 65.0, 'run_id': 63}, {'day': 4, 'total_cells': np.float64(11352120.562276887), 'flask_count': 1, 'avg_confluence': np.float64(0.45408482249107546), 'media_consumed': 65.0, 'run_id': 63}, {'day': 5, 'total_cells': np.float64(18153638.69963723), 'flask_count': 1, 'avg_confluence': np.float64(0.7261455479854892), 'media_consumed': 65.0, 'run_id': 63}, {'day': 6, 'total_cells': np.float64(22265569.405743763), 'flask_count': 1, 'avg_confluence': np.float64(0.8906227762297505), 'media_consumed': 65.0, 'run_id': 63}]"
64,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1736345.2054413198), 'flask_count': 1, 'avg_confluence': np.float64(0.06945380821765279), 'media_consumed': 65.0, 'run_id': 64}, {'day': 2, 'total_cells': np.float64(3279283.8068656083), 'flask_count': 1, 'avg_confluence': np.float64(0.13117135227462434), 'media_consumed': 65.0, 'run_id': 64}, {'day': 3, 'total_cells': np.float64(6130260.591555425), 'flask_count': 1, 'avg_confluence': np.float64(0.245210423662217), 'media_consumed': 65.0, 'run_id': 64}, {'day': 4, 'total_cells': np.float64(11060565.013968164), 'flask_count': 1, 'avg_confluence': np.float64(0.44242260055872656), 'media_consumed': 65.0, 'run_id': 64}, {'day': 5, 'total_cells': np.float64(17840852.977959197), 'flask_count': 1, 'avg_confluence': np.float64(0.7136341191183678), 'media_consumed': 65.0, 'run_id': 64}, {'day': 6, 'total_cells': np.float64(22210047.802945923), 'flask_count': 1, 'avg_confluence': np.float64(0.8884019121178369), 'media_consumed': 65.0, 'run_id': 64}]"
65,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2093196.3402228223), 'flask_count': 1, 'avg_confluence': np.float64(0.0837278536089129), 'media_consumed': 65.0, 'run_id': 65}, {'day': 2, 'total_cells': np.float64(3946102.128383997), 'flask_count': 1, 'avg_confluence': np.float64(0.15784408513535989), 'media_consumed': 65.0, 'run_id': 65}, {'day': 3, 'total_cells': np.float64(7329968.929200486), 'flask_count': 1, 'avg_confluence': np.float64(0.29319875716801946), 'media_consumed': 65.0, 'run_id': 65}, {'day': 4, 'total_cells': np.float64(12945815.930312192), 'flask_count': 1, 'avg_confluence': np.float64(0.5178326372124877), 'media_consumed': 65.0, 'run_id': 65}, {'day': 5, 'total_cells': np.float64(19669086.8858152), 'flask_count': 1, 'avg_confluence': np.float64(0.7867634754326079), 'media_consumed': 65.0, 'run_id': 65}, {'day': 6, 'total_cells': np.float64(22363857.50355944), 'flask_count': 1, 'avg_confluence': np.float64(0.8945543001423776), 'media_consumed': 65.0, 'run_id': 65}]"
66,5,10,10,10000000.0,10.0,0.5,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2225785.8649984845), 'flask_count': 1, 'avg_confluence': np.float64(0.08903143459993938), 'media_consumed': 65.0, 'run_id': 66}, {'day': 2, 'total_cells': np.float64(4192885.1228957633), 'flask_count': 1, 'avg_confluence': np.float64(0.16771540491583053), 'media_consumed': 65.0, 'run_id': 66}, {'day': 3, 'total_cells': np.float64(7767721.047669892), 'flask_count': 1, 'avg_confluence': np.float64(0.3107088419067957), 'media_consumed': 65.0, 'run_id': 66}, {'day': 4, 'total_cells': np.float64(13599612.462544603), 'flask_count': 1, 'avg_confluence': np.float64(0.5439844985017841), 'media_consumed': 65.0, 'run_id': 66}, {'day': 5, 'total_cells': np.float64(20193764.274834972), 'flask_count': 1, 'avg_confluence': np.float64(0.8077505709933989), 'media_consumed': 65.0, 'run_id': 66}]"
67,6,10,11,11000000.0,11.0,0.5238095238095238,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1519851.363901877), 'flask_count': 1, 'avg_confluence': np.float64(0.06079405455607508), 'media_consumed': 65.0, 'run_id': 67}, {'day': 2, 'total_cells': np.float64(2873086.9757087748), 'flask_count': 1, 'avg_confluence': np.float64(0.114923479028351), 'media_consumed': 65.0, 'run_id': 67}, {'day': 3, 'total_cells': np.float64(5388693.37334323), 'flask_count': 1, 'avg_confluence': np.float64(0.2155477349337292), 'media_consumed': 65.0, 'run_id': 67}, {'day': 4, 'total_cells': np.float64(9832999.626281692), 'flask_count': 1, 'avg_confluence': np.float64(0.3933199850512677), 'media_consumed': 65.0, 'run_id': 67}, {'day': 5, 'total_cells': np.float64(16407766.453827627), 'flask_count': 1, 'avg_confluence': np.float64(0.6563106581531051), 'media_consumed': 65.0, 'run_id': 67}, {'day': 6, 'total_cells': np.float64(21795249.21066683), 'flask_count': 1, 'avg_confluence': np.float64(0.8718099684266732), 'media_consumed': 65.0, 'run_id': 67}]"
68,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1720604.737744876), 'flask_count': 1, 'avg_confluence': np.float64(0.06882418950979503), 'media_consumed': 65.0, 'run_id': 68}, {'day': 2, 'total_cells': np.float64(3249789.9168774993), 'flask_count': 1, 'avg_confluence': np.float64(0.12999159667509996), 'media_consumed': 65.0, 'run_id': 68}, {'day': 3, 'total_cells': np.float64(6076671.727920891), 'flask_count': 1, 'avg_confluence': np.float64(0.24306686911683564), 'media_consumed': 65.0, 'run_id': 68}, {'day': 4, 'total_cells': np.float64(10973362.235609403), 'flask_count': 1, 'avg_confluence': np.float64(0.43893448942437613), 'media_consumed': 65.0, 'run_id': 68}, {'day': 5, 'total_cells': np.float64(17745209.935393546), 'flask_count': 1, 'avg_confluence': np.float64(0.7098083974157419), 'media_consumed': 65.0, 'run_id': 68}, {'day': 6, 'total_cells': np.float64(22190601.296603695), 'flask_count': 1, 'avg_confluence': np.float64(0.8876240518641478), 'media_consumed': 65.0, 'run_id': 68}]"
69,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1972856.634937989), 'flask_count': 1, 'avg_confluence': np.float64(0.07891426539751956), 'media_consumed': 65.0, 'run_id': 69}, {'day': 2, 'total_cells': np.float64(3721643.780595686), 'flask_count': 1, 'avg_confluence': np.float64(0.14886575122382742), 'media_consumed': 65.0, 'run_id': 69}, {'day': 3, 'total_cells': np.float64(6928779.264385824), 'flask_count': 1, 'avg_confluence': np.float64(0.277151170575433), 'media_consumed': 65.0, 'run_id': 69}, {'day': 4, 'total_cells': np.float64(12330146.848636394), 'flask_count': 1, 'avg_confluence': np.float64(0.4932058739454558), 'media_consumed': 65.0, 'run_id': 69}, {'day': 5, 'total_cells': np.float64(19123054.14439184), 'flask_count': 1, 'avg_confluence': np.float64(0.7649221657756735), 'media_consumed': 65.0, 'run_id': 69}, {'day': 6, 'total_cells': np.float64(22360455.43233378), 'flask_count': 1, 'avg_confluence': np.float64(0.8944182172933511), 'media_consumed': 65.0, 'run_id': 69}]"
70,6,10,11,11000000.0,11.0,0.5238095238095238,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1605210.055745663), 'flask_count': 1, 'avg_confluence': np.float64(0.06420840222982652), 'media_consumed': 65.0, 'run_id': 70}, {'day': 2, 'total_cells': np.float64(3033376.9371195845), 'flask_count': 1, 'avg_confluence': np.float64(0.12133507748478338), 'media_consumed': 65.0, 'run_id': 70}, {'day': 3, 'total_cells': np.float64(5682213.313776557), 'flask_count': 1, 'avg_confluence': np.float64(0.2272885325510623), 'media_consumed': 65.0, 'run_id': 70}, {'day': 4, 'total_cells': np.float64(10324153.76677256), 'flask_count': 1, 'avg_confluence': np.float64(0.4129661506709024), 'media_consumed': 65.0, 'run_id': 70}, {'day': 5, 'total_cells': np.float64(17003329.44636995), 'flask_count': 1, 'avg_confluence': np.float64(0.680133177854798), 'media_consumed': 65.0, 'run_id': 70}, {'day': 6, 'total_cells': np.float64(21999979.510014165), 'flask_count': 1, 'avg_confluence': np.float64(0.8799991804005666), 'media_consumed': 65.0, 'run_id': 70}]"
