day,total_cells,flask_count,avg_confluence,media_consumed,run_id
3,6065915.831522616,1,0.24263663326090462,65.0,86
4,10955830.44716528,1,0.43823321788661124,65.0,86
5,17725865.64718968,1,0.7090346258875873,65.0,86
6,22186526.835965533,1,0.8874610734386214,65.0,86
1,1825173.2893632588,1,0.07300693157453035,65.0,87
2,3445604.3468361585,1,0.13782417387344634,65.0,87
3,6431661.707154732,1,0.25726646828618926,65.0,87
4,11546433.310450025,1,0.461857332418001,65.0,87
5,18356082.910072975,1,0.734243316402919,65.0,87
6,22294960.50104689,1,0.8917984200418756,65.0,87
1,2074221.6339119202,1,0.08296886535647681,65.0,88
2,3910739.722309173,1,0.1564295888923669,65.0,88
3,7266951.085559509,1,0.29067804342238035,65.0,88
4,12850133.63646548,1,0.5140053454586192,65.0,88
5,19587520.58936219,1,0.7835008235744876,65.0,88
6,22365588.157885052,1,0.8946235263154021,65.0,88
1,1859042.3163450046,1,0.07436169265380019,65.0,89
2,3508964.209979211,1,0.14035856839916844,65.0,89
3,6546116.723887439,1,0.2618446689554976,65.0,89
4,11728855.133330304,1,0.46915420533321217,65.0,89
5,18541724.142903686,1,0.7416689657161474,65.0,89
6,22317432.737184472,1,0.8926973094873789,65.0,89
1,1930627.9215271524,1,0.0772251168610861,65.0,90
2,3642776.242052439,1,0.14571104968209755,65.0,90
3,6787156.694163388,1,0.2714862677665355,65.0,90
4,12109176.740863986,1,0.48436706963455944,65.0,90
5,18914901.140450917,1,0.7565960456180367,65.0,90
6,22349776.291461047,1,0.8939910516584418,65.0,90
1,1878332.3770501658,1,0.07513329508200663,65.0,91
2,3545036.548370869,1,0.14180146193483475,65.0,91
3,6611186.918417185,1,0.2644474767366874,65.0,91
4,11832044.16270744,1,0.4732817665082976,65.0,91
5,18644831.412953615,1,0.7457932565181447,65.0,91
6,22328075.313582838,1,0.8931230125433135,65.0,91
1,2015196.0393768365,1,0.08060784157507346,65.0,92
2,3800665.381620319,1,0.15202661526481276,65.0,92
3,7070339.825695152,1,0.2828135930278061,65.0,92
4,12549142.912581835,1,0.5019657165032734,65.0,92
5,19323019.848380417,1,0.7729207939352166,65.0,92
6,22365809.37103295,1,0.894632374841318,65.0,92
1,1591747.087478915,1,0.0636698834991566,65.0,93
2,3008107.0194423976,1,0.1203242807776959,65.0,93
3,5636014.289496174,1,0.22544057157984695,65.0,93
4,10247294.516183376,1,0.40989178064733506,65.0,93
5,16912058.31707154,1,0.6764823326828615,65.0,93
6,21971613.90611709,1,0.8788645562446835,65.0,93
1,2050399.9106298725,1,0.0820159964251949,65.0,94
2,3866328.3836185033,1,0.15465313534474012,65.0,94
3,7187706.867227052,1,0.2875082746890821,65.0,94
4,12729266.779674122,1,0.5091706711869649,65.0,94
5,19482748.153256077,1,0.7793099261302431,65.0,94
6,22366664.58243019,1,0.8946665832972076,65.0,94
1,1942951.483720719,1,0.07771805934882876,65.0,95
2,3665797.4309194414,1,0.14663189723677766,65.0,95
3,6828530.382295622,1,0.27314121529182483,65.0,95
4,12173923.51442524,1,0.4869569405770096,65.0,95
5,18976554.664524585,1,0.7590621865809835,65.0,95
6,22353485.252173603,1,0.8941394100869441,65.0,95
1,2373537.520035558,1,0.09494150080142232,65.0,96
2,4467201.450611131,1,0.17868805802444526,65.0,96
3,8249968.963164634,1,0.3299987585265854,65.0,96
4,14297181.872846529,1,0.5718872749138612,65.0,96
5,20690398.448592886,1,0.8276159379437155,65.0,96
1,2153192.3969213837,1,0.08612769587685534,65.0,97
2,4057840.060800609,1,0.16231360243202436,65.0,97
3,7528618.279367626,1,0.301144731174705,65.0,97
4,13244878.317601634,1,0.5297951327040654,65.0,97
5,19916171.883410897,1,0.7966468753364359,65.0,97
6,22353882.526508644,1,0.8941553010603458,65.0,97
1,1856218.1148261046,1,0.07424872459304419,65.0,98
2,3503682.095133166,1,0.14014728380532662,65.0,98
3,6536582.794051145,1,0.2614633117620458,65.0,98
4,11713704.214591736,1,0.46854816858366943,65.0,98
5,18526469.26585413,1,0.7410587706341653,65.0,98
6,22315746.899931658,1,0.8926298759972663,65.0,98
1,2096632.6001459325,1,0.0838653040058373,65.0,99
2,3952504.951822857,1,0.15810019807291428,65.0,99
3,7341371.479667845,1,0.2936548591867138,65.0,99
4,12963087.408703763,1,0.5185234963481505,65.0,99
5,19683680.65947687,1,0.7873472263790747,65.0,99
6,22363465.729743734,1,0.8945386291897494,65.0,99
